Applicant_ID,Age,Education_Level,Employment_Duration_Years,Annual_Income,Owns_Home,Savings_Balance,Checking_Balance,Existing_Loans_Count,Credit_Card_Utilization,Loan_Amount,Loan_Duration_Months,Debt_to_Income_Ratio,Payment_History_Delay,Credit_Score,Credit_Status
ID_1954,56,Master,0.1,46474.35,0,13217.34,2899.75,1,0.288,16307.58,36,0.123,1,597,0
ID_1955,38,Bachelor,2.8,60768.18,0,18523.52,7536.64,2,0.204,3029.62,48,0.013,1,606,0
ID_1956,52,High School,2.6,28025.27,1,6321.1,3749.34,4,0.097,41657.35,60,0.312,2,536,0
ID_1957,43,High School,22.3,69526.08,0,9036.46,5538.14,0,0.358,32162.26,48,0.121,2,601,1
ID_1958,44,Bachelor,3.2,62145.28,1,1115.65,5157.1,0,0.314,17384.63,60,0.059,2,581,0
ID_1959,45,High School,1.5,54813.54,0,14003.41,2521.71,1,0.434,11952.5,36,0.076,1,573,0
ID_1960,44,PhD,11.1,90544.56,1,6423.47,7404.32,3,0.032,29253.79,24,0.17,1,653,1
ID_1961,46,High School,3.4,29617.26,0,2190.28,698.31,1,0.312,1000.0,36,0.012,1,573,0
ID_1962,54,Bachelor,4.6,122691.88,0,19847.61,3743.51,1,0.405,5763.81,60,0.01,1,621,0
ID_1963,41,Bachelor,0.5,85040.45,1,5288.01,1354.41,0,0.183,24647.44,48,0.076,0,691,1
ID_1964,47,Bachelor,2.4,52296.41,0,15462.04,3796.89,1,0.655,68939.86,60,0.277,1,523,0
ID_1965,37,High School,14.4,50293.71,1,14045.36,5971.92,2,0.257,33143.09,12,0.692,2,527,0
ID_1966,56,Bachelor,4.5,68892.71,1,17854.6,7101.53,0,0.155,28335.39,24,0.216,2,635,1
ID_1967,30,High School,2.1,115893.35,0,28233.95,9037.08,0,0.323,3925.93,24,0.018,0,666,1
ID_1968,60,Master,4.9,56999.85,0,7258.28,5150.5,1,0.125,8205.4,36,0.05,1,646,1
ID_1969,38,High School,12.1,58221.82,0,11691.65,2886.27,0,0.124,49413.62,12,0.891,2,509,0
ID_1970,21,Master,1.6,54669.39,0,6720.73,4270.99,1,0.266,16685.94,60,0.064,1,565,0
ID_1971,40,Master,3.5,132060.05,0,24940.13,10460.41,0,0.288,26271.78,48,0.052,0,684,0
ID_1972,30,High School,12.0,45051.36,0,4714.34,4192.02,0,0.091,35652.57,12,0.831,0,590,0
ID_1973,49,Bachelor,0.9,53382.92,0,13484.65,0.0,2,0.391,17439.17,24,0.172,0,593,0
ID_1974,31,High School,6.4,112613.61,1,0.0,8699.77,0,0.149,15861.48,36,0.049,2,601,1
ID_1975,33,PhD,4.8,58308.63,1,1834.62,2913.82,3,0.489,1000.0,60,0.004,1,552,1
ID_1976,18,Bachelor,0.0,95657.5,1,5523.73,1432.58,1,0.209,3115.48,12,0.034,0,650,1
ID_1977,33,High School,2.2,34350.09,0,2151.97,0.0,0,0.155,35562.78,36,0.362,3,459,0
ID_1978,18,Bachelor,0.0,48891.25,1,9009.79,2506.59,0,0.323,17106.3,24,0.184,2,539,0
ID_1979,19,High School,1.0,113802.19,1,0.0,8763.76,1,0.202,37032.95,24,0.171,2,535,0
ID_1980,48,PhD,1.2,38631.76,0,11573.32,3192.79,0,0.179,1000.0,48,0.007,1,632,1
ID_1981,48,High School,2.7,50229.13,1,6530.98,2815.82,2,0.658,39603.86,60,0.166,3,456,0
ID_1982,44,Bachelor,1.0,61595.41,0,12602.31,7643.68,0,0.076,24286.21,60,0.083,0,690,1
ID_1983,27,Bachelor,0.0,33038.3,0,0.0,4494.65,0,0.314,1000.0,36,0.011,1,550,0
ID_1984,38,Master,17.5,44050.63,1,0.0,719.89,0,0.191,45325.43,12,1.08,2,483,0
ID_1985,38,High School,2.8,57315.04,0,8829.91,5998.63,1,0.063,1000.0,36,0.006,1,632,1
ID_1986,25,Bachelor,7.0,55455.76,0,10854.49,3843.79,2,0.302,44391.42,36,0.28,1,543,0
ID_1987,57,Bachelor,0.8,102762.52,0,20682.55,9029.6,0,0.243,24418.33,24,0.125,1,644,1
ID_1988,49,Bachelor,4.4,117093.57,1,1958.98,10453.23,1,0.529,8914.01,36,0.027,2,564,0
ID_1989,36,High School,1.1,35311.27,0,4479.24,906.36,0,0.395,58271.28,24,0.866,1,465,0
ID_1990,39,High School,7.8,57275.84,0,7981.68,4366.82,1,0.202,32294.13,60,0.118,1,608,1
ID_1991,41,High School,7.7,75896.37,0,9940.6,7580.87,0,0.241,46865.19,24,0.324,1,604,1
ID_1992,18,Bachelor,0.0,115632.66,0,12262.4,5860.62,1,0.506,32786.66,36,0.099,1,536,0
ID_1993,36,High School,12.2,77593.98,0,14955.5,2586.37,1,0.17,21104.01,24,0.143,1,626,1
ID_1994,30,Bachelor,1.1,62658.63,0,13173.85,1467.46,0,0.113,9326.63,36,0.052,0,664,1
ID_1995,26,High School,4.7,75604.51,0,4349.55,2739.35,1,0.496,21738.41,36,0.101,1,537,0
ID_1996,35,Master,17.0,75878.18,0,15452.63,1941.18,1,0.127,27941.56,36,0.129,0,689,1
ID_1997,60,Master,10.7,34068.99,0,3861.02,2386.55,1,0.369,39699.08,36,0.408,3,473,0
ID_1998,46,Bachelor,15.7,59658.95,1,12837.34,2435.42,1,0.201,17923.46,60,0.063,0,726,1
ID_1999,32,Bachelor,2.1,112373.17,1,0.0,2435.82,1,0.254,34243.8,36,0.107,2,547,0
ID_2000,45,High School,0.6,48840.82,1,14336.18,3593.44,1,0.06,55212.91,60,0.237,1,643,0
ID_2001,55,High School,1.0,57798.8,1,7990.19,5749.74,2,0.123,27847.74,24,0.253,2,583,0
ID_2002,50,High School,3.5,47989.7,1,3293.44,4508.34,3,0.147,1000.0,24,0.011,0,670,1
ID_2003,39,Bachelor,7.9,17035.77,1,6406.93,2013.64,1,0.355,25873.08,60,0.319,1,576,1
ID_2004,31,Bachelor,0.8,54737.0,0,7479.3,4344.57,2,0.255,23295.46,36,0.149,0,598,0
ID_2005,47,Master,5.4,63000.38,0,4617.81,6721.87,2,0.076,22725.75,36,0.126,2,567,0
ID_2006,43,Bachelor,2.0,41929.85,0,2606.59,5791.56,0,0.23,1000.0,36,0.008,1,608,0
ID_2007,49,Bachelor,2.1,30414.71,0,8488.6,4298.37,4,0.248,29976.42,36,0.345,1,520,0
ID_2008,46,Bachelor,5.4,34880.97,1,4151.11,4281.69,0,0.106,15425.98,12,0.464,0,665,1
ID_2009,51,Bachelor,3.1,79387.31,0,21213.58,3156.04,0,0.545,23100.44,48,0.076,3,504,0
ID_2010,32,High School,8.4,145257.37,0,20597.84,3162.87,3,0.503,42064.07,36,0.101,1,551,1
ID_2011,54,Bachelor,0.8,108143.75,1,8227.78,6549.83,0,0.322,10392.54,36,0.034,0,707,1
ID_2012,41,Bachelor,7.8,27662.33,1,6565.4,1529.95,1,0.015,23156.9,48,0.22,0,691,1
ID_2013,63,Bachelor,0.3,83059.6,1,10649.92,9165.55,3,0.31,21359.29,36,0.09,2,578,0
ID_2014,30,Master,1.1,38887.14,1,6846.64,2580.06,0,0.253,22016.1,48,0.149,1,610,1
ID_2015,59,High School,5.3,40492.27,1,6925.43,5865.76,0,0.195,17012.66,60,0.088,0,721,1
ID_2016,41,High School,9.7,43002.44,1,9249.58,4032.02,1,0.561,17981.2,60,0.088,2,553,0
ID_2017,31,Bachelor,1.5,77113.49,1,17064.13,3831.5,1,0.032,55151.12,36,0.25,5,460,0
ID_2018,33,Bachelor,2.0,87520.36,1,0.0,2318.28,2,0.354,17388.3,12,0.209,4,412,0
ID_2019,35,High School,3.9,51584.91,0,13827.57,2468.95,2,0.388,29872.95,12,0.608,0,539,0
ID_2020,44,Bachelor,1.2,52024.22,1,13903.98,3757.77,0,0.429,26889.25,48,0.136,2,571,1
ID_2021,45,PhD,8.3,68331.89,1,6362.63,7341.15,0,0.202,26311.29,12,0.404,0,680,1
ID_2022,32,Master,7.4,71969.47,0,5708.76,0.0,1,0.169,33644.27,36,0.164,4,452,0
ID_2023,38,High School,0.8,97549.27,0,9251.14,2538.89,1,0.475,13606.74,36,0.049,1,563,0
ID_2024,64,Master,3.1,28504.41,1,3784.72,1882.49,0,0.187,50225.5,60,0.37,1,628,0
ID_2025,59,Bachelor,7.5,54721.59,0,11132.96,2040.72,0,0.402,8439.02,24,0.081,1,621,1
ID_2026,44,Bachelor,2.1,31760.79,0,2121.0,2916.28,0,0.219,22038.41,12,0.729,2,471,0
ID_2027,39,Bachelor,5.0,52813.86,1,0.0,4730.66,2,0.134,3641.88,12,0.072,2,563,0
ID_2028,40,Master,0.3,48383.41,1,4151.33,1844.3,2,0.508,41146.71,24,0.446,1,512,1
ID_2029,46,Bachelor,4.7,52924.69,0,5162.51,3355.72,0,0.256,8418.72,60,0.033,3,529,0
ID_2030,26,Bachelor,0.8,36320.17,0,2648.67,3483.6,0,0.362,38602.6,12,1.116,2,383,0
ID_2031,35,Bachelor,8.9,25754.25,0,2697.04,2022.94,0,0.098,29768.16,48,0.303,0,635,0
ID_2032,18,Bachelor,0.0,19011.16,0,4295.29,2916.71,4,0.348,28171.4,24,0.778,2,351,0
ID_2033,43,High School,1.7,50736.96,0,11094.23,4645.35,3,0.328,45092.34,24,0.467,1,510,0
ID_2034,46,Master,9.2,43673.62,1,6183.41,2707.71,1,0.07,14118.81,12,0.339,1,640,1
ID_2035,33,Bachelor,0.3,38639.53,0,9300.64,2958.1,0,0.896,51405.9,24,0.698,5,300,0
ID_2036,57,Bachelor,2.5,104953.66,0,24295.54,4038.75,0,0.403,18088.45,24,0.09,0,671,1
ID_2037,24,High School,2.3,35252.12,0,11639.2,2402.63,0,0.575,32770.77,12,0.976,3,338,1
ID_2038,21,Bachelor,1.7,110019.96,1,23853.77,12253.74,3,0.306,21519.22,48,0.051,2,552,0
ID_2039,41,High School,12.1,122017.76,0,21818.02,9095.65,0,0.382,36110.29,24,0.155,0,676,1
ID_2040,51,High School,7.0,20425.71,0,6327.58,2098.38,1,0.157,6951.17,24,0.179,3,512,0
ID_2041,59,Bachelor,0.3,56737.5,1,0.0,4525.35,0,0.27,26928.06,24,0.249,2,564,1
ID_2042,33,Bachelor,6.3,44362.59,0,6717.41,0.0,1,0.408,25327.95,48,0.15,2,501,0
ID_2043,51,Bachelor,3.7,15000.0,0,7054.24,1051.62,1,0.397,32849.2,24,1.15,2,392,0
ID_2044,38,High School,11.6,26309.34,0,6322.0,2997.65,1,0.254,32298.51,36,0.43,1,557,0
ID_2045,36,Bachelor,1.9,79815.11,1,16287.39,3843.03,1,0.172,9509.73,24,0.063,3,558,0
ID_2046,49,High School,4.3,148687.14,1,36195.87,0.0,2,0.557,48511.96,36,0.114,1,599,1
ID_2047,46,PhD,3.5,85079.3,1,8859.28,4156.78,0,0.618,23964.3,36,0.099,1,602,1
ID_2048,20,Bachelor,2.0,63692.13,0,13728.84,7932.01,0,0.286,38148.98,48,0.157,3,490,0
ID_2049,56,Bachelor,3.0,53601.58,1,9238.29,4993.98,2,0.309,2304.12,24,0.023,0,679,1
ID_2050,55,High School,1.2,125659.54,0,24086.24,5979.49,0,0.151,17536.03,36,0.049,2,623,1
ID_2051,31,High School,7.0,158596.67,1,26235.11,8698.25,1,0.244,44414.98,36,0.098,1,660,1
ID_2052,43,PhD,3.0,40399.74,0,6196.2,2264.12,2,0.236,54436.29,24,0.707,0,545,0
ID_2053,44,High School,15.9,19930.5,0,3325.99,1547.98,2,0.27,32637.94,24,0.86,4,359,0
ID_2054,42,Bachelor,1.5,18975.54,0,6941.25,1025.06,2,0.065,23414.44,36,0.432,0,588,1
ID_2055,32,Bachelor,5.7,104918.64,0,3170.7,4405.93,0,0.362,5879.28,60,0.012,0,642,0
ID_2056,30,High School,12.0,52916.51,0,8275.72,4025.73,2,0.252,39351.19,60,0.156,0,625,1
ID_2057,38,Master,5.4,59374.55,1,7560.44,2931.07,2,0.215,30517.44,36,0.18,0,654,0
ID_2058,53,Bachelor,10.3,22129.67,0,5810.35,901.02,1,0.05,1000.0,36,0.016,1,645,0
ID_2059,45,High School,8.8,37175.51,1,8343.84,2965.08,0,0.095,1000.0,36,0.009,0,735,1
ID_2060,34,High School,2.2,46735.51,0,11911.36,2617.45,1,0.641,31304.79,60,0.141,3,429,0
ID_2061,48,High School,4.6,60109.26,1,15058.11,1846.28,1,0.084,10020.57,12,0.175,0,706,1
ID_2062,18,Master,0.0,44387.09,0,7941.87,1494.06,2,0.47,6287.73,48,0.037,1,510,0
ID_2063,52,Bachelor,3.8,32252.05,0,7391.82,3531.58,0,0.529,23127.12,36,0.251,1,555,0
ID_2064,18,High School,0.0,36596.82,1,10320.51,544.43,0,0.328,31177.66,24,0.447,2,499,0
ID_2065,34,High School,6.8,99127.45,1,0.0,4805.52,1,0.472,50747.87,60,0.108,0,620,0
ID_2066,25,Bachelor,3.8,61229.99,1,16934.88,4731.47,1,0.374,10286.49,12,0.176,1,594,0
ID_2067,23,Bachelor,2.6,73576.31,0,17518.53,2375.82,1,0.178,32844.56,60,0.094,3,502,0
ID_2068,52,Bachelor,1.6,34563.83,0,5181.75,2944.13,0,0.15,6521.04,36,0.066,0,669,0
ID_2069,33,Bachelor,15.0,15000.0,0,2936.66,0.0,1,0.35,16087.24,60,0.225,2,502,0
ID_2070,43,High School,0.4,41707.98,0,13062.75,0.0,0,0.183,28400.06,24,0.357,2,530,0
ID_2071,38,Bachelor,0.2,35126.63,1,11585.05,3022.05,0,0.249,22342.34,36,0.223,1,615,1
ID_2072,44,PhD,1.2,64505.52,0,14858.91,8114.05,1,0.491,1000.0,12,0.016,1,579,0
ID_2073,39,High School,17.7,250000.0,1,19637.65,14079.96,0,0.159,34242.2,24,0.072,2,688,1
ID_2074,23,Bachelor,5.0,76694.33,1,15373.82,5090.34,1,0.392,38342.31,60,0.105,1,603,1
ID_2075,50,Bachelor,5.3,212772.77,0,20053.39,21945.84,1,0.517,67467.0,36,0.111,2,563,0
ID_2076,33,Bachelor,10.6,71997.37,0,11207.46,3605.16,1,0.171,28994.45,36,0.141,0,661,1
ID_2077,20,High School,1.2,39539.56,0,7260.16,3775.16,2,0.32,28127.25,60,0.149,0,571,0
ID_2078,33,Master,15.0,64470.18,0,18005.5,3539.47,0,0.446,30458.71,36,0.165,3,512,1
ID_2079,57,Bachelor,0.8,131968.6,0,12103.65,9022.81,0,0.037,1000.0,36,0.003,0,731,1
ID_2080,49,Bachelor,0.5,135236.62,0,0.0,2178.53,0,0.224,1678.34,48,0.003,0,652,1
ID_2081,34,High School,0.6,40632.82,1,4472.98,4067.83,1,0.122,23513.02,24,0.304,4,463,0
ID_2082,34,High School,4.3,61487.66,0,11358.4,6699.1,1,0.166,1000.0,12,0.017,1,618,1
ID_2083,35,High School,7.6,26512.37,0,7010.13,796.23,0,0.521,4647.05,36,0.061,3,469,0
ID_2084,63,Bachelor,2.3,81824.69,0,21004.11,7264.74,0,0.313,16043.66,60,0.041,1,650,1
ID_2085,43,High School,19.1,117792.2,0,7864.77,3940.02,2,0.301,43158.61,36,0.128,0,664,0
ID_2086,44,Bachelor,2.8,55265.26,0,4103.7,3224.24,1,0.054,29668.34,48,0.141,1,612,1
ID_2087,51,Bachelor,0.8,38805.14,0,8482.84,0.0,1,0.044,1000.0,36,0.009,1,627,0
ID_2088,41,Bachelor,3.1,64865.13,1,9182.11,1520.38,3,0.433,24275.08,36,0.131,2,521,0
ID_2089,35,Bachelor,5.7,66751.33,0,5827.16,0.0,2,0.152,35501.94,24,0.279,0,604,0
ID_2090,36,Bachelor,8.9,56419.6,1,8711.51,2282.1,0,0.17,37855.17,60,0.141,2,612,0
ID_2091,38,High School,3.1,59240.31,1,11906.06,0.0,1,0.344,43819.18,36,0.259,2,541,1
ID_2092,38,High School,4.5,49666.83,0,1205.91,3835.57,1,0.199,46564.95,60,0.197,1,569,0
ID_2093,47,Bachelor,1.6,89141.25,1,7315.53,8825.64,2,0.15,35258.26,12,0.415,3,513,0
ID_2094,39,Bachelor,5.2,78285.19,0,16465.28,0.0,0,0.205,33767.69,24,0.226,1,605,1
ID_2095,47,High School,21.3,33138.41,0,7352.97,930.51,1,0.627,29185.98,12,0.925,5,300,0
ID_2096,38,Bachelor,0.3,32686.08,0,4922.98,2634.72,1,0.188,40162.85,60,0.258,3,469,0
ID_2097,39,High School,10.9,47706.02,0,5006.36,5149.51,3,0.356,10818.78,60,0.048,0,610,0
ID_2098,18,High School,0.0,78309.06,1,12964.91,7284.14,2,0.467,21320.48,48,0.071,0,607,1
ID_2099,49,High School,1.5,58339.15,0,6917.84,4011.62,1,0.212,12411.15,36,0.074,0,651,1
ID_2100,43,Master,15.5,39278.19,0,12469.17,3089.53,1,0.808,32803.86,24,0.438,3,412,0
ID_2101,50,High School,3.3,61744.45,1,11334.26,3586.23,2,0.319,20340.75,36,0.115,0,662,1
ID_2102,18,High School,0.0,45917.19,0,0.0,3115.36,1,0.527,43241.9,48,0.247,1,466,0
ID_2103,64,High School,1.0,84140.49,1,20124.94,6728.07,2,0.355,25940.26,36,0.108,1,638,1
ID_2104,37,High School,1.4,63993.02,0,0.0,1729.44,2,0.361,44143.36,48,0.181,1,512,0
ID_2105,52,Bachelor,8.9,46275.17,0,6314.33,5584.67,2,0.43,1000.0,24,0.011,1,586,1
ID_2106,26,High School,4.8,60825.2,0,15101.13,2992.63,0,0.234,12043.17,36,0.069,0,653,1
ID_2107,46,High School,12.2,104560.8,0,18823.04,5820.9,0,0.378,41887.05,36,0.14,2,589,0
ID_2108,26,Bachelor,1.3,40748.93,1,8610.2,1292.24,0,0.442,25365.83,60,0.131,0,625,1
ID_2109,31,High School,0.6,66259.13,0,8299.59,4881.9,1,0.175,44005.75,36,0.232,1,574,0
ID_2110,61,Bachelor,0.0,52300.95,0,10010.79,3182.67,0,0.403,29516.24,24,0.296,1,579,0
ID_2111,36,Bachelor,3.5,67069.98,1,6382.52,2107.36,0,0.335,8190.63,12,0.128,0,664,1
ID_2112,41,High School,23.0,39054.66,0,7637.25,4661.76,0,0.313,57281.97,24,0.77,1,564,0
ID_2113,49,Bachelor,5.9,57249.13,0,13034.62,3023.43,3,0.217,13057.93,36,0.08,0,637,1
ID_2114,44,High School,1.8,94269.37,0,0.0,5249.09,0,0.133,11578.47,48,0.032,2,569,0
ID_2115,40,Bachelor,10.5,33911.06,1,0.0,3177.62,0,0.458,39754.41,60,0.246,2,531,0
ID_2116,43,Bachelor,7.6,27869.76,1,0.0,1605.85,0,0.271,8594.79,36,0.108,5,431,0
ID_2117,67,High School,0.1,28403.63,1,0.0,1646.37,0,0.228,1722.24,36,0.021,2,594,0
ID_2118,38,Bachelor,8.5,30171.97,0,3785.06,1530.62,3,0.137,11182.14,36,0.13,0,611,0
ID_2119,41,Master,1.8,72959.64,0,6923.22,3662.65,3,0.203,39762.97,60,0.114,0,612,1
ID_2120,51,PhD,0.8,26824.48,1,0.0,3169.83,1,0.584,63512.33,36,0.829,6,300,1
ID_2121,52,Bachelor,1.3,46679.12,0,8164.43,1954.03,1,0.112,25087.94,36,0.188,1,606,1
ID_2122,53,Bachelor,3.2,73802.26,1,17118.76,5102.87,1,0.373,11965.33,60,0.034,0,691,0
ID_2123,46,High School,2.8,66724.64,1,7119.87,2100.72,0,0.277,47222.89,12,0.743,5,385,1
ID_2124,25,High School,1.7,44677.29,0,0.0,2340.94,0,0.542,13924.87,24,0.164,6,300,0
ID_2125,58,Bachelor,0.9,59603.04,1,15532.74,4313.14,1,0.447,17005.49,48,0.075,1,626,0
ID_2126,25,Bachelor,7.0,57157.89,1,15042.17,1969.27,2,0.306,32498.55,36,0.199,1,588,1
ID_2127,42,Master,23.1,48430.23,0,11745.5,3954.36,1,0.293,45539.81,24,0.494,1,593,1
ID_2128,29,Bachelor,7.5,48755.96,0,9016.6,3497.28,0,0.217,26269.36,36,0.189,0,643,1
ID_2129,38,Bachelor,1.8,165663.47,0,28334.36,16484.97,2,0.152,18615.11,36,0.039,0,677,1
ID_2130,42,Bachelor,1.4,81198.78,0,0.0,5409.29,1,0.1,66783.14,36,0.288,2,523,0
ID_2131,42,Master,1.2,187273.51,0,0.0,6724.77,2,0.15,12927.54,36,0.024,1,590,0
ID_2132,44,Bachelor,0.7,42256.71,0,0.0,1330.51,0,0.454,14924.8,12,0.371,3,415,0
ID_2133,58,Bachelor,4.0,51922.98,1,11281.58,2433.52,0,0.324,18010.24,36,0.121,0,698,1
ID_2134,44,High School,4.6,27831.87,0,0.0,811.99,0,0.213,34920.51,36,0.439,0,582,0
ID_2135,36,Master,6.1,36142.21,0,0.0,2882.54,2,0.099,16591.9,36,0.161,0,604,0
ID_2136,50,High School,5.7,140218.41,0,21998.93,13266.67,0,0.429,39710.62,12,0.297,2,562,1
ID_2137,53,Master,1.7,41730.3,0,0.0,1388.85,1,0.092,24067.6,12,0.606,2,485,0
ID_2138,24,Bachelor,2.0,141441.38,0,25863.91,6791.65,0,0.423,19256.92,24,0.071,1,592,0
ID_2139,46,Bachelor,5.7,29094.92,0,7464.96,2966.64,0,0.083,14884.12,36,0.179,1,626,1
ID_2140,47,Bachelor,2.1,31992.78,0,0.0,2171.34,0,0.05,24547.62,60,0.161,1,597,0
ID_2141,35,Bachelor,1.2,45678.56,1,0.0,0.0,0,0.167,33048.14,24,0.38,2,523,0
ID_2142,55,High School,2.3,52476.73,0,3925.36,5684.76,0,0.2,24367.61,60,0.098,1,624,0
ID_2143,37,Master,1.6,85951.95,1,20468.93,7070.72,0,0.402,29185.34,24,0.178,1,623,1
ID_2144,40,Bachelor,0.5,67872.43,1,6821.34,0.0,0,0.352,11047.1,48,0.043,0,662,0
ID_2145,36,High School,8.9,43995.49,0,11465.02,1648.96,0,0.132,12112.28,60,0.058,0,681,1
ID_2146,39,High School,9.6,50682.81,0,7001.74,3152.15,1,0.157,24914.24,60,0.103,0,662,1
ID_2147,25,Bachelor,1.2,46187.69,0,6308.67,5419.4,0,0.347,27152.44,48,0.154,1,560,1
ID_2148,21,Bachelor,0.3,34292.2,0,9252.14,3808.32,0,0.434,25860.02,12,0.792,2,417,0
ID_2149,58,Bachelor,6.7,34752.91,0,9602.58,1798.65,1,0.192,14374.31,36,0.145,1,618,0
ID_2150,28,Bachelor,1.2,90575.76,1,0.0,9172.86,0,0.257,26311.82,24,0.153,1,598,1
ID_2151,27,Bachelor,2.5,21718.45,1,7087.29,2053.09,2,0.48,25457.45,36,0.41,3,417,0
ID_2152,18,PhD,0.0,121622.75,0,18737.41,3192.33,1,0.054,22819.12,36,0.066,0,656,1
ID_2153,31,Bachelor,1.3,45638.32,0,0.0,4032.56,3,0.101,13260.39,36,0.102,2,493,0
ID_2154,23,Master,5.0,36818.13,0,9790.21,2074.05,0,0.275,34346.52,36,0.327,0,599,0
ID_2155,58,High School,8.2,78423.56,0,8150.85,7715.6,0,0.48,24786.88,36,0.111,1,614,0
ID_2156,51,Bachelor,1.2,113846.72,0,20437.13,8882.17,1,0.282,11495.45,48,0.027,0,675,1
ID_2157,30,High School,2.0,94732.86,0,1234.38,2790.75,0,0.173,22750.3,12,0.252,1,573,1
ID_2158,66,Bachelor,0.7,69628.28,0,13343.53,2079.95,1,0.459,14510.39,60,0.044,0,643,1
ID_2159,50,Master,0.4,93286.6,1,14636.26,3482.3,1,0.398,25056.81,12,0.282,3,511,0
ID_2160,35,High School,17.0,22965.57,1,5768.9,846.85,1,0.505,50708.73,36,0.773,1,516,0
ID_2161,18,High School,0.0,41734.56,0,9740.21,2111.46,2,0.256,27661.67,60,0.139,2,488,0
ID_2162,66,Master,3.9,34351.98,1,8388.69,2247.97,0,0.371,28626.56,36,0.292,2,581,1
ID_2163,22,High School,4.0,99939.41,0,25675.78,0.0,1,0.091,50637.83,48,0.133,0,649,0
ID_2164,19,Bachelor,1.0,44723.8,0,12777.8,4010.3,0,0.059,29879.29,36,0.234,1,592,0
ID_2165,51,Bachelor,8.2,82677.54,0,18616.75,5231.5,1,0.057,32807.18,60,0.083,1,666,0
ID_2166,68,Master,0.1,70822.25,0,12226.18,2586.17,0,0.07,27597.95,60,0.082,2,623,0
ID_2167,55,High School,1.0,35201.59,0,8398.54,2052.34,1,0.278,18074.76,60,0.108,0,636,1
ID_2168,45,High School,5.3,40397.41,0,2555.26,3094.79,1,0.355,33065.58,12,0.859,1,479,0
ID_2169,46,Bachelor,2.4,103456.74,1,10149.09,5468.04,3,0.336,55638.97,24,0.282,0,625,0
ID_2170,49,Master,20.2,36763.42,1,12395.27,2626.69,1,0.182,1224.8,36,0.012,1,699,1
ID_2171,48,Bachelor,5.5,57666.62,1,0.0,0.0,0,0.411,16770.3,60,0.061,1,599,0
ID_2172,42,High School,15.7,36633.9,1,7911.25,3880.28,1,0.296,9646.04,36,0.092,0,694,1
ID_2173,40,Bachelor,1.1,46305.87,0,7850.09,4366.57,1,0.191,11657.19,24,0.132,2,545,0
ID_2174,38,Master,10.0,52940.24,0,5563.15,3979.83,1,0.693,47021.86,60,0.187,0,570,0
ID_2175,29,Master,1.9,36627.94,1,5062.25,2071.81,0,0.25,22151.78,48,0.159,0,650,0
ID_2176,35,PhD,17.0,33515.94,0,6932.78,3174.58,0,0.181,38013.4,48,0.298,0,658,1
ID_2177,18,High School,0.0,62513.43,0,11318.91,0.0,0,0.352,12993.43,24,0.109,1,551,0
ID_2178,37,High School,3.6,35512.19,1,5868.83,2448.97,0,0.369,13392.76,24,0.198,2,553,0
ID_2179,27,Bachelor,7.9,36122.5,0,8378.62,2503.95,1,0.164,6681.62,36,0.065,1,598,0
ID_2180,25,Master,2.8,33876.38,0,10219.33,4690.73,1,0.268,51010.77,48,0.395,2,488,0
ID_2181,41,High School,3.2,52106.55,0,12370.03,4919.52,0,0.092,38951.97,36,0.262,1,618,1
ID_2182,55,High School,21.5,86842.45,1,20382.67,5364.54,1,0.193,6090.82,24,0.037,0,771,1
ID_2183,50,Bachelor,2.8,115066.36,1,19553.53,8426.1,0,0.296,45560.83,36,0.139,0,711,1
ID_2184,20,High School,2.0,37685.89,0,7246.85,0.0,0,0.102,20329.0,36,0.189,0,620,1
ID_2185,27,Bachelor,0.3,158761.03,1,41960.5,4057.25,1,0.264,33157.92,60,0.044,0,689,1
ID_2186,50,Bachelor,9.2,32782.42,0,0.0,2894.82,2,0.569,25846.21,60,0.166,0,557,0
ID_2187,27,Bachelor,5.2,93132.11,1,6984.12,5918.16,1,0.355,1000.0,24,0.006,2,574,0
ID_2188,36,Bachelor,2.6,37765.52,1,5499.48,3040.97,1,0.229,10100.62,24,0.14,0,654,0
ID_2189,45,Bachelor,0.1,35050.26,1,0.0,327.72,0,0.255,49370.99,48,0.37,1,564,1
ID_2190,27,Bachelor,4.5,37332.59,0,722.48,1416.92,0,0.088,41907.4,24,0.589,0,574,0
ID_2191,40,Bachelor,0.1,52774.12,1,11431.63,4432.41,1,0.228,6610.13,24,0.066,1,631,1
ID_2192,22,Bachelor,0.0,72401.77,0,11921.17,5069.43,0,0.314,28743.72,36,0.139,0,618,0
ID_2193,31,Bachelor,4.8,75730.33,0,11499.47,2067.6,1,0.512,21136.35,36,0.098,1,551,0
ID_2194,42,High School,1.0,33792.95,0,8361.19,1458.51,0,0.262,45555.17,48,0.354,0,606,1
ID_2195,19,High School,1.0,33029.96,0,6288.56,4118.12,1,0.171,21312.22,12,0.678,3,405,0
ID_2196,44,High School,5.3,34258.18,1,6257.66,886.83,1,0.361,11173.03,36,0.114,0,649,1
ID_2197,38,High School,0.3,51242.41,0,3966.07,3924.59,2,0.81,38267.59,36,0.261,3,365,0
ID_2198,45,Bachelor,1.9,48772.51,0,8151.89,3686.35,2,0.075,46403.88,36,0.333,1,576,1
ID_2199,41,Master,0.8,33688.52,0,0.0,1398.97,0,0.288,32083.74,24,0.5,1,509,0
